Magazijn,Artikel,Artikelomschrijving,Magazijnlocatie,ABC-teken,Vestiging,Artikelsoort,Goederengroep,Goed.groep omschr.
2301,1481217,POSITIONER NELES ND9103HN,2_071-02-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1481219,VELDREGELUNIT ABB SDCS-FEX-2A-COAT,3_049-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481219,VELDREGELUNIT ABB SDCS-FEX-2A-COAT,3_049-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481223,"MOTORLADE AEG LUB11K RM241A-2 0,3-3A",G01-5,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481223,"MOTORLADE AEG LUB11K RM241A-2 0,3-3A",G01-5,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481223,"MOTORLADE AEG LUB11K RM241A-2 0,3-3A",G01-5,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481223,"MOTORLADE AEG LUB11K RM241A-2 0,3-3A",G01-5,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481221,"MOT-F. 0,55KW-1500 BG80 IMB14 IM3601",G07-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481222,AEG TRAFO HTB 14KVA 690-230V,G01-6,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481219,VELDREGELUNIT ABB SDCS-FEX-2A-COAT,3_049-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481219,VELDREGELUNIT ABB SDCS-FEX-2A-COAT,3_049-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481220,LAGER INA GYE40KRRB,2_001-14-5,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481224,ZEKERING LADE AEG LS 375K MCC FOI6&CAWZ,G01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481224,ZEKERING LADE AEG LS 375K MCC FOI6&CAWZ,G01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481224,ZEKERING LADE AEG LS 375K MCC FOI6&CAWZ,G01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481224,ZEKERING LADE AEG LS 375K MCC FOI6&CAWZ,G01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481225,HANDSCHOEN FABR.TOUCHNTUFF 69-318,1_035-02-2,,NRNX,Z00B,MM0780,Veiligheidsartikelen
2301,1481226,HANDSCHOEN ROBUSTA RUNDLEDER 6 CM,BALIE-2,,NRNX,Z00B,MM0780,Veiligheidsartikelen
2301,1481227,STUD SKF CMZB0339-A03 TBV.OPNEMER,1_111-03-5,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481228,AFD. FAG DH513,2_005-10-2,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481231,AFD. FAG DH522,2_005-11-1,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481229,AFD. FAG DH613,2_005-11-3,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481230,AFD. FAG DH617,2_005-11-4,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481232,AFD. FAG DH611,2_005-11-2,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481233,AFD. FAG DH515,2_005-10-3,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1481234,POMP PROMINENT BT4B komt te vervallen,BL02-4,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1481234,POMP PROMINENT BT4B komt te vervallen,BL02-4,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1481237,HANDSCHOEN MALIENCOLDER LINKS MAAT L,1_035-04-4,,NRNX,Z00B,MM0780,Veiligheidsartikelen
2301,1481236,"KOPPELING RVS RECHT GEV-06LR-WD 1/8""",1_002-06-2,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1481234,POMP PROMINENT BT4B komt te vervallen,BL02-4,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1481234,POMP PROMINENT BT4B komt te vervallen,BL02-4,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1481238,HANDSCHOEN MALIENCOLDER LINKS MAAT M,1_035-04-2,,NRNX,Z00B,MM0780,Veiligheidsartikelen
2301,1481235,KOPP. ROTEX 55-SPLAIN36MM/65 STAAL/GG25,L02-4,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481243,PLAAT RUBBER 1 1/2MM,R21-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481239,FILTER RETOUR 25Æ 750MM CONDENSAAT FABR.,R11-4,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1481241,AS TORNWIEL LEIDWALSEN KAL.1-2 GAT 18MM,2_059-02-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481242,"PLAAT RUBBER 1MM, BREED 1400 NORMA",R21-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481240,AS TORNWIEL LEIDWALSEN KAL.1-2 GAT 30MM,2_059-02-2,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481246,PLAAT RUBBER 3MM EPDM,R21-1,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1481244,PLAAT RUBBER 3MM + INLAGE,R21-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481248,"O-RING 120,25X3,53MM EPDM 70",2_033-03-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481247,"O-RING 104,37X3,53MM EPDM 70",2_033-02-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481245,PLAAT RUBBER 5MM + 2 INLAGES,R21-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481253,KOPP. JAURE MTX-AE 125 SCHROEFPERS 3,N03-4,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481254,ZEEFPLAAT WEIMA WLK 15J,BP06-1,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1481249,"O-RING 88,57X2,62MM EPDM 70",2_033-02-2,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481250,"O-RING 240,90X3,53MM EPDM 70",2_033-06-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481251,"O-RING 253,60X3,53MM EPDM 70",2_033-06-5,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481259,KOPP. HELFT VALMET HK-404 VOORGEBOORD,N02-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481258,KOPP. HELFT VALMET HK-403 VOORGEBOORD,N02-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481260,KOPP. HELFT VALMET HK-405 VOORGEBOORD,N02-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481261,KOPP. HELFT VALMET HK-406 VOORGEBOORD,N02-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481257,KOPP. HELFT VALMET HK-301 VOORGEBOORD,N02-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481265,CAMERA MODULE JAI INCL. LENS E136513,3_102-05-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481266,LED MODULE PARSYTEC 50027-505,3_102-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481265,CAMERA MODULE JAI INCL. LENS E136513,3_102-05-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481266,LED MODULE PARSYTEC 50027-505,3_102-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481262,"TRAFO AC115/230 SEC.DC170 GNT1,2/170T",F05-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481263,FO RECEIVER HIRSCHMANN OSVC 01 BFOC,3_050-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481264,FO RECEIVER CHAS.HIRSCHMANN 933 797-001,2_134-05-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481265,CAMERA MODULE JAI INCL. LENS E136513,3_102-05-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481266,LED MODULE PARSYTEC 50027-505,3_102-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481265,CAMERA MODULE JAI INCL. LENS E136513,3_102-05-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481266,LED MODULE PARSYTEC 50027-505,3_102-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481267,SYNC BOX PARSYTEC 50009-37,3_102-01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481268,TRIMMER DISTR.UNIT PARSYTEC 50010-33,3_102-02-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481267,SYNC BOX PARSYTEC 50009-37,3_102-01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481268,TRIMMER DISTR.UNIT PARSYTEC 50010-33,3_102-02-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481269,MOD.ETHERNET SWITCH LANTECH MAX II,3_102-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481269,MOD.ETHERNET SWITCH LANTECH MAX II,3_102-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481269,MOD.ETHERNET SWITCH LANTECH MAX II,3_102-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481269,MOD.ETHERNET SWITCH LANTECH MAX II,3_102-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481267,SYNC BOX PARSYTEC 50009-37,3_102-01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481267,SYNC BOX PARSYTEC 50009-37,3_102-01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481270,TOETSENBORD + TRACKBALL CHERRY G84-4400,3_102-05-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481271,MODEM ANA.56K 4.0 HELMHOLZ 700-751-HSM11,3_102-03-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481268,TRIMMER DISTR.UNIT PARSYTEC 50010-33,3_102-02-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481268,TRIMMER DISTR.UNIT PARSYTEC 50010-33,3_102-02-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481272,SWITCH CPU VISTA ROSE ELEKTR. KVM-2PCA,3_102-03-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481272,SWITCH CPU VISTA ROSE ELEKTR. KVM-2PCA,3_102-03-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481275,MODUL HUBNER HEAG 153,3_102-04-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481276,IM SIEMENS 6ES7 151-1AA02-0AB0,3_119-06-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481273,GLASPLAAT ILLUMINATION BALK 1530X200X5,F05-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481274,GLASPLAAT ILLUMINATION BALK 980X200X5,F05-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481272,SWITCH CPU VISTA ROSE ELEKTR. KVM-2PCA,3_102-03-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481272,SWITCH CPU VISTA ROSE ELEKTR. KVM-2PCA,3_102-03-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481277,TM SIEMENS 6ES7 193-4CD20-0AA0,3_050-07-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481278,DI SIEMENS 6ES7 131-4BD00-0AA0,3_050-07-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481279,DO SIEMENS 6ES7 132-4BD00-0AA0,3_050-07-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481280,TM SIEMENS 6ES7 193-4CB20-0AA0,3_050-07-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481281,PS SIEMENS 6EP1 331-2BA00,3_102-04-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481283,VEN.NMB 4715MS23TB5A 230VAC-15W 119X119M,3_054-06-1,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1481284,CONTACT PHOENIX PLC-BCS-24DC/1IC/ACT,2_116-02-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481285,POWER SUPPLY TRACO TCL 060-124,3_102-04-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481282,PS SIEMENS 6ES7 138-4CB10-0AB0,3_050-07-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481286,ZEKERING LASTSCHAKELAAR AEG HSL123 125A,G01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481289,VERBREEKCONTACT AEG SEU11 FRONTMONTAGE,2_010-04-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481288,MAAKCONTACT AEG SES10 FRONTMONTAGE,2_010-04-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481287,ZEKERING LASTSCHAKELAAR  AEG HSL633 630A,G01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481290,DRAAIGREEP AEG SCHEIDER HSL63/123/163,1_075-04-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481291,DRAAIGREEP AEG LASTSCHEIDER HSL633,1_075-04-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481292,TWK FLENDER NT-100 ROERWERK,BK02-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481295,SIGNAALDRUKKNOP AEG BFLGR ROOD 22MM,2_010-04-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481292,TWK FLENDER NT-100 ROERWERK,BK02-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481294,LAMPHOUDER AEG BLNV0 BA9S,2_010-04-4,,NRNX,Z00B,PM0060,Verlichtingsapp.
2301,1481293,KRIMPKOUS FORMEERWALS PM1 4080X9980,W.S.,,NRNX,Z00B,PM0380,Wals
2301,1481292,TWK FLENDER NT-100 ROERWERK,BK02-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481292,TWK FLENDER NT-100 ROERWERK,BK02-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1481296,RELAIS AEG LS 90K 690V-132KW 230V,1_075-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481298,RELAIS AEG LS375K.22E44 230VAC,G01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481299,HULPCONTACT AEG LS RELAIS  HS8K.11,1_119-04-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481300,ZEKERINGHOUDER JEAN MÜLLER NH00 1P 160A,1_075-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481301,ZEKERINGHOUDER JEAN MÜLLER NH00 3P 160A,1_075-05-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481302,ZEKERINGHOUDER AEG NH1 3P 250A,G01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481304,CONTACTBLOK KABEL AEG <=125A 3P,1_075-03-4,,NRNX,Z00B,PM0050,"Electr. Kabel,goot+a"
2301,1481303,ZEKERINGHOUDER AEG NH3 3P 630A,G01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481305,CONTACTBLOK KABEL AEG <=400A 3P,1_075-02-1,,NRNX,Z00B,PM0050,"Electr. Kabel,goot+a"
2301,1481306,CONTACTBLOK KABEL AEG <=800A 3P,1_075-01-2,,NRNX,Z00B,PM0050,"Electr. Kabel,goot+a"
2301,1481307,CONNECTOR STEKKER AEG 6P,1_075-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481308,CONNECTOR AANBOUW AEG 1X24P FELD,1_075-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481309,CONNECTOR LADE AEG 24P NE 1-6,1_075-06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481310,HULPCONTACT / SCHNECKE AEG 40064633,1_075-06-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481311,CONTACTBLOK LADE AEG 125A 3P NE 1-6,1_075-03-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481312,CONTACTBLOK LADE AEG 200A 3P NE 2-6,1_075-03-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481313,CONTACTBLOK LADE AEG 400A 3P NE 2-6,1_075-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481315,SHUTTER KPL. AEG 40064659,1_075-06-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481316,SCHAKEL AS AEG VA HSL123-163 NE2,1_075-06-6,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481317,SCHAKELAS AEG LASTSCHEIDER HSL633 L620MM,1_075-04-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481314,CONTACTBLOK LADE AEG 630A 3P NE 2-6,1_075-01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481320,DRAAIGREEP AEG HSE-HSEV COMPLEET,1_075-04-6,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1481321,DRAAIGREEP AEG HSEV2/3 COMPLEET,1_075-04-5,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1481318,CONTACT UITGAAND AEG VAST VELD 2XHSEV00,1_075-05-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481319,CONTACT UITGAAND AEG VAST VELD HSEV1,1_075-01-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481322,"EINDSCHAK. AEG ME..07,6S",1_075-05-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481326,THERM.BEV.SIEMENS 3RB2966-2WH2 63-630A,1_060-07-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481323,ZEKERING FERRAZ SHAWMUT 6A 690V FR14GV6T,1_011-05-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481324,ZEKERINGHOUDER FERRAZ SHAWMUT  SI14 1P,1_075-05-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481325,"THERM.BEV.SIEMENS 3RB2283-4AA1 0,3-630A",1_119-06-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481327,STROOM.TRAFO.SIEMENS 3RB2906-2GJ1 10-100,1_119-10-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481332,MOTORLADE AEG L90K RU761A-3 150/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481334,MOTORLADE OMV. AEG L37K RU761A-2 50/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481329,"MOTORLADE AEG LB11K RM141A-1 2,4-25A",G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481330,MOTORLADE AEG LB37K RM141A-1 10-100A,G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481332,MOTORLADE AEG L90K RU761A-3 150/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481334,MOTORLADE OMV. AEG L37K RU761A-2 50/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481329,"MOTORLADE AEG LB11K RM141A-1 2,4-25A",G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481329,"MOTORLADE AEG LB11K RM141A-1 2,4-25A",G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481329,"MOTORLADE AEG LB11K RM141A-1 2,4-25A",G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481330,MOTORLADE AEG LB37K RM141A-1 10-100A,G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481330,MOTORLADE AEG LB37K RM141A-1 10-100A,G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481330,MOTORLADE AEG LB37K RM141A-1 10-100A,G01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481328,"STROOM.TRAFO.SIEMENS 3RB2906-2DG1 2,4-25",1_119-06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1481334,MOTORLADE OMV. AEG L37K RU761A-2 50/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481334,MOTORLADE OMV. AEG L37K RU761A-2 50/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481332,MOTORLADE AEG L90K RU761A-3 150/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481332,MOTORLADE AEG L90K RU761A-3 150/1,G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481335,"MOTORLADE AEG LUB11K RM391A-2 1,25-6,3A",G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481336,FUSE FEEDER AEG HSEV00 RL111A-0 150/1,G01-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481337,FUSE FEEDER AEG HSEV1 RL111A-1 200/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481339,FUSE FEEDER AEG HSEV3 RL121A-2 600/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481335,"MOTORLADE AEG LUB11K RM391A-2 1,25-6,3A",G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481336,FUSE FEEDER AEG HSEV00 RL111A-0 150/1,G01-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481337,FUSE FEEDER AEG HSEV1 RL111A-1 200/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481338,FUSE FEEDER AEG HSEV2 RL121A-2 400/1,G01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481339,FUSE FEEDER AEG HSEV3 RL121A-2 600/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481338,FUSE FEEDER AEG HSEV2 RL121A-2 400/1,G01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481338,FUSE FEEDER AEG HSEV2 RL121A-2 400/1,G01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481338,FUSE FEEDER AEG HSEV2 RL121A-2 400/1,G01-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481339,FUSE FEEDER AEG HSEV3 RL121A-2 600/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481339,FUSE FEEDER AEG HSEV3 RL121A-2 600/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481335,"MOTORLADE AEG LUB11K RM391A-2 1,25-6,3A",G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481336,FUSE FEEDER AEG HSEV00 RL111A-0 150/1,G01-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481337,FUSE FEEDER AEG HSEV1 RL111A-1 200/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481335,"MOTORLADE AEG LUB11K RM391A-2 1,25-6,3A",G01-2,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1481336,FUSE FEEDER AEG HSEV00 RL111A-0 150/1,G01-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481337,FUSE FEEDER AEG HSEV1 RL111A-1 200/1,G01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481340,OLIE MOBIL SUPER 3000 X1 5W40  (20 L),OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481344,OLIE MOBIL ATF 220,OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481343,OLIE MOBIL VACTRA 4 (208 L),OMAG001-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481342,OLIE CASTROL OPTIGEAR BM100 (20L),OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481341,OLIE MOBIL DTE 10 EXCEL 150 (208L),OMAG001-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481349,OLIE MOBIL MOBILGEAR 600XP220,OMAG004-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481347,OLIE MOBIL DELVAC HYDRAULIC 10W,OMAG006-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481346,OLIE MOBIL DTE EXCEL 68,OMAG006-3,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481348,OLIE MOBIL DELVAC MX 15W-40,OMAG006-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481345,OLIE MOBIL NUTO H46 (208L),OMAG002-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481350,OLIE MOBIL MOBILGEAR 600XP460,OMAG006-3,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481354,OLIE MOBIL MOBILGEAR 600XP320,OMAG006-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481352,OLIE MOBIL MOBILGEAR 600XP150,OMAG006-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481353,OLIE MOBIL SHC 630,OMAG005-2,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481351,OLIE MOBIL MOBILGEAR 600XP680,OMAG009-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481356,OLIE MOBIL MOBILFLUID 125,OMAG006-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481359,OLIE MOBIL MOBILECT 39 TRAFO OLIE,OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481357,OLIE MOBIL TERESSTIC T68,OMAG004-3,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481355,OLIE MOBIL SHC 639,OMAG005-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481358,OLIE MOBIL DTE 732,OMAG009-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481363,VET MOBIL MOBILGEAR OGL 007 180KG,OMAG001-3,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481361,OLIE BEL-RAY 6 (4 L),KAST 001,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481362,VET LUBCO TURMOTEMP LP5002 1KG,LA 08-04,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481360,OLIE MOBIL VACTRA OIL NO.2,OMAG006-3,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481364,VET MOBIL MOBILITH SHC PM220  50 KG,OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481367,VET SHELL GADUS S5 V142W 00,OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481369,VET MOBIL MOBILUX EP 0 (50KG),OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481365,VET MOBIL MOBILITH SHC PM220 (174 KG),OMAG005-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481368,VET KLUBER ALTEMP.Q-PASTA-NB50 (750 GR.),KAST 001,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481366,VET MOBIL POLYREX  EM 103 PATROON,KAST 001,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481373,SEAL BURGMANN MG12S14/65-G2 Q1Q1EGG,1_029-03-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481372,SEAL BURGMANN MG12S14/65-G2 AQ1EGG,1_029-03-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481371,VET MOBIL MOBILITH SHC 1500 (50 KG),OMAG011,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481370,VET MOBIL MOBILUX EP 0 (180KG),OMAG009-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1481374,CONNECTOR PHOENIX 9P MALE SUB-D,2_116-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1481372,SEAL BURGMANN MG12S14/65-G2 AQ1EGG,1_029-03-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1481373,SEAL BURGMANN MG12S14/65-G2 Q1Q1EGG,1_029-03-3,,NRNX,Z00B,PM0250,Dichting apparatuur
